Name,Team,G,PA,HR,R,RBI,BB,SO,SB,CS,AVG,BB/K,wOBA,Def,Off,wRC+,BB%+,K%+,OBP+,SLG+,ISO+,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
"Brenton Doyle","COL",76,310,6,44,25,25,81,18,3,0.258181818,0.308641975,0.30767691989675017,5.813368116505444,-2.9272348785490374,83.81385611284341,98.18104265568772,116.16516288336027,102.33355049292621,93.81326806097424,76.70686113777101,-0.804505804553628,-0.9605108760370058,0.13192776683388863,1.3704171604623274,"Brenton Doyle",25479,686668
"José Caballero","TBR",69,254,4,35,20,15,69,24,9,0.24347826,0.217391304,0.2915471707071577,5.52729102037847,-0.8010740112913948,92.3331975364635,72.9220210530045,120.93922524339217,98.74039132597674,88.65087981685275,69.35976649375185,-0.025535769760608673,-0.8199947706307285,0.7975363437837982,1.3539093939774527,"Jose Caballero",23401,676609
"Zach Neto","LAA",78,288,10,32,35,15,70,11,6,0.256603773,0.214285714,0.32507178031609035,0.6567075606435537,2.9283946839783033,109.77056849388718,64.3131710538051,108.2074991114793,100.21039396720413,111.13883861945733,117.9901223922273,-0.23817367397714406,-0.24838762520812452,0.019973286503340737,1.3526169533705277,"Zach Neto",31347,687263
"Bryson Stott","PHI",75,291,5,38,36,35,46,20,1,0.241935483,0.760869565,0.3096620806332292,0.763361515244469,2.462238272884851,98.03507806098108,146.42808465399645,70.2776811536482,106.86963089054184,90.02320023517643,77.32546489786426,1.1930702268145978,-0.14509608724620193,1.4002888911748252,1.3395585203792482,"Bryson Stott",26294,681082
"Anthony Santander","BAL",76,322,21,44,53,24,58,0,0,0.228373702,0.413793103,0.3385480196209428,-5.021380678284913,7.207795459690464,123.55287089353587,92.03574290732985,80.19068603566126,96.34296779815968,125.4268503035082,172.22341903031156,1.1553264483809471,0.9981117988936603,0.20267864583797257,1.3248195981155244,"Anthony Santander",14551,623993
"Michael Busch","CHC",76,269,9,34,28,33,91,1,1,0.259740259,0.362637362,0.3447556053079776,-2.9984086956828833,6.816893507062076,124.36192032133735,149.35197953976237,150.3978725149099,112.07081964188109,109.53472223807141,116.22251699163313,1.222872188227484,0.7980801626108587,0.38508897665365716,1.3243893168020309,"Michael Busch",26319,683737
"Blake Perkins","MIL",67,251,5,37,23,23,66,13,2,0.245535714,0.348484848,0.3040849789680238,4.100012662820518,-0.06507884076073611,94.2425849702836,111.55869890363923,116.90222991130352,102.40767828208025,89.70168879247595,74.19562424715657,-0.9424454611726105,-0.05907722160918638,-0.7888072930835013,1.2843345110132625,"Blake Perkins",19921,663368
"Jeremy Peña","HOU",78,322,5,37,31,13,53,10,4,0.28,0.245283018,0.3051620356019041,1.4314015693962574,0.33283577600092795,99.65683111519984,49.85269340594669,73.27769597531025,102.68329572745589,95.6553937894998,63.810984689288205,-1.6406518751755357,-0.9751908963080496,-0.6628783861015504,1.2813764189198922,"Jeremy Pena",21636,665161
"Nolan Arenado","STL",74,313,7,27,34,21,50,1,1,0.25795053,0.42,0.30248260326659715,4.300635506864637,-2.870900114089483,94.94269404203602,81.6816080225095,71.01960391409354,99.35802740486751,93.79095570271853,76.79721031416214,-0.15454037277959287,-0.32295889616943896,0.177232682806525,1.2309379522313362,"Nolan Arenado",9777,571448
"Cody Bellinger","CHC",68,296,9,34,34,23,49,4,1,0.271375464,0.469387755,0.32496957378844693,-2.8773711507674307,4.454521063369869,111.00050019665882,94.59876085465551,73.59646406229855,105.06440075372558,106.04963537080087,99.80446616676237,0.3308337116613984,0.5660845502279699,-0.26359792720012387,1.1872419797859162,"Cody Bellinger",15998,641355
"Davis Schneider","TOR",73,268,10,32,35,30,72,5,0,0.22173913,0.416666666,0.3198680085922355,-0.33217940386384726,2.9554270300948144,109.61076914874678,138.22532311993007,119.60504814573336,102.49172249230467,105.06770933798113,124.84757879539954,0.8939595453630318,0.11888174124760553,0.8623735246174129,1.1853270304153212,"Davis Schneider",23565,676914
"Julio Rodríguez","SEA",82,346,7,37,29,22,95,16,4,0.251552795,0.231578947,0.2843208430130358,2.7602413343265653,-3.3717495757655005,89.50653940555391,78.51411449318151,122.23605168451918,98.06586436601654,84.4294091815671,53.506104742235614,0.09756858483888209,-1.0296711946139112,1.1339302305253351,1.1188809239802777,"Julio Rodriguez",23697,677594
"Austin Riley","ATL",66,281,8,39,30,24,66,0,0,0.251968503,0.363636363,0.3239856402644907,-0.25255251629278064,1.4918111977020279,106.67665187434758,103.98106110548136,104.42156449086377,102.76761915030556,103.52274231757872,105.69843088788356,0.09044931689277291,0.36817891319515184,-0.2733505832410176,1.100532088428393,"Austin Riley",18360,663586
"Sal Frelick","MIL",73,273,2,34,15,24,50,10,2,0.269387755,0.48,0.3074565106893287,1.193918963894248,0.2609166554142861,96.51936552365373,107.02812489515061,81.42540710065886,108.5013812532201,85.0504901033225,46.963383887384666,0.03578668969566934,-0.2436465637292713,0.2795739688193578,1.095014201666133,"Sal Frelick",29622,686217
"Pete Alonso","NYM",78,340,16,45,43,33,68,1,0,0.240802675,0.485294117,0.33974068810248514,-7.992820928338915,6.955778422878804,122.64315671173514,118.16377229470525,88.91654462683105,103.60131901326139,115.32068987154112,143.23745000992096,0.47167441342025995,0.7447048635176543,-0.292987731158937,1.0705919319400623,"Pete Alonso",19251,624413
"Jesse Winker","WSN",77,301,9,37,36,41,69,12,4,0.261044176,0.594202898,0.35056473964812773,-7.69555495120585,7.312509743873985,126.50075916555647,165.83136894211364,101.91431177045442,119.93017792329009,102.61279024020635,97.55223318889882,1.7793994918465614,0.415007708594203,1.4044180211824617,1.0028460257492058,"Jesse Winker",13590,608385
"Matt Vierling","DET",73,275,10,35,32,12,61,0,1,0.253846153,0.196721311,0.312905339977958,-1.6252962069120258,1.8797739458224942,104.20841565743946,53.882743598320246,98.75269307655795,92.83228865291122,112.30795218376277,122.71343253655338,-1.0685478791128844,-0.5394441745302174,-0.6276552438438825,0.9654837041189454,"Matt Vierling",21558,663837
"Abraham Toro","OAK",73,295,6,32,24,12,53,3,2,0.259927797,0.226415094,0.30002910081843875,-0.07001690287142992,-0.3488049815073362,98.1418868132032,50.229676842664205,79.9844678686215,97.8244322599386,97.2366247730877,80.62759822934522,0.04631808027625084,-0.5471300482749939,0.5906453102041669,0.9645119136925772,"Abraham Toro",19844,647351
"Mike Tauchman","CHC",66,256,5,38,19,33,52,5,1,0.259090909,0.634615384,0.3307429214473814,-4.52182350307703,5.085210318766513,114.89921649662568,156.93626093492136,90.30586563662528,114.04311870321015,94.71531855798149,78.45019842601212,0.19359256699681282,-0.03957894118502736,0.21658443423931342,0.944416434688627,"Mike Tauchman",15274,643565
"Paul DeJong","CHW",77,272,14,30,30,9,87,2,1,0.233201581,0.103448275,0.3114705456092077,0.4849644657224417,-0.683487520401468,101.67982092726793,40.857779156021,142.3974318507616,90.29201553361209,112.43040870854377,136.19735851186044,-0.42199803865514696,-0.371468587720301,-0.08878817211358819,0.9086218402825016,"Paul DeJong",18015,657557
"Oneil Cruz","PIT",72,293,11,35,34,20,94,6,1,0.238970588,0.212765957,0.3050876634637105,0.05077379010617733,-1.1412116961770824,92.81404840236071,83.10204241933388,142.63063444644155,92.06033025338948,104.87997028118339,117.50438260715022,-0.5606897938996553,-0.7424855023855343,0.2103729374736223,0.9023521125661218,"Oneil Cruz",21711,665833
"Spencer Steer","CIN",79,329,10,38,51,33,67,12,1,0.24137931,0.492537313,0.32549780970666464,-6.047611619345844,3.5022741935273016,102.99511693880594,122.11453693625846,90.53812276451411,104.17153904950067,103.5025362701534,112.41522755153423,1.283499631099403,0.3424063315615058,0.992950032776597,0.8772950561843418,"Spencer Steer",26323,668715
"Maikel Garcia","KCR",81,362,5,49,40,26,61,19,1,0.23192771,0.426229508,0.2767710430754556,2.9577990574762225,-6.680259844241782,73.61933307795813,88.6882182537039,75.0193111851708,92.45691201015792,86.43559655208172,71.11465152698736,-1.5271347956731915,-0.9309952386538498,-0.6377346926227536,0.8534056693140851,"Maikel Garcia",22715,672580
"Luis García Jr.","WSN",69,264,7,23,35,11,45,10,2,0.256916996,0.244444444,0.2948903294675278,2.586884131655097,-3.34167104300744,88.90407466202757,50.726871409758765,75.7811457866934,91.35469823437121,97.0684941774104,85.90359893191578,0.3164261900819838,-0.5662946898955852,0.8842194041924203,0.8364741840637744,"Luis Garcia Jr.",20391,671277
"Matt Olson","ATL",79,332,12,37,40,30,88,0,0,0.240677966,0.34090909,0.3248922837503029,-4.130364591255784,1.0431759849595874,107.28890423557935,110.01008338212108,117.84120329379273,101.31855896170197,107.63451879690142,123.51104760555036,-0.1956576476804912,0.1708995889639482,-0.3775336373046817,0.8319251281961223,"Matt Olson",14344,621566
"Thairo Estrada","SFG",77,311,9,40,39,10,60,1,2,0.230508474,0.166666666,0.2768241757365285,5.82334542600438,-8.208185855334703,78.46874328074152,39.146138317034115,85.77158644960255,83.67094715685403,93.33930917810198,93.17500090374091,-0.4277974886354059,-0.8443908484186977,0.41782539040178707,0.8314826395627966,"Thairo Estrada",16426,642731
"Alex Verdugo","NYY",79,328,9,36,41,27,47,1,1,0.244897959,0.574468085,0.3034988087488384,-0.15782977640628815,-2.6822472815946137,96.7733658703589,101.64618298328875,63.793410359193324,98.52145468675876,99.31995771524412,95.49943290304954,0.1992528245318681,-0.8870251722401008,1.1030686058343986,0.8280739993250377,"Alex Verdugo",17027,657077
"Alec Burleson","STL",73,268,12,32,36,10,37,5,0,0.28458498,0.27027027,0.3377694633222164,-6.98446330241859,5.7277473065965685,118.77175555032625,45.42704873293146,61.37895782566726,100.21180203008883,116.67829117136057,118.74909333680365,1.7069346599164419,0.4935814613709226,1.1122447587452393,0.7986750115251934,"Alec Burleson",27615,676475
"Ozzie Albies","ATL",71,314,6,38,38,20,50,5,1,0.25087108,0.4,0.30800833614768497,-1.1176081616431475,-1.823426848878242,95.88724862520827,77.5442626402564,70.79342689952625,98.03097201233795,98.53410449690169,93.5449523419938,0.44400639133527875,-0.2996930240187794,0.7788429031069861,0.7846367375543664,"Ozzie Albies",16556,645277
"Manny Machado","SDP",77,316,8,35,40,23,67,5,1,0.26369863,0.343283582,0.303591246390266,-2.053891064337222,-1.0579709424044295,98.03044193546823,88.61149815667335,94.26279236065977,100.42321948726256,96.84687659097284,80.99754123616414,-0.5749203017912805,-0.34714518841065,-0.23767739306959035,0.7739835175634966,"Manny Machado",11493,592518
"Mark Canha","DET",74,303,6,35,30,33,61,4,0,0.236434108,0.540983606,0.3127978624299515,-4.477729746606201,1.934018603243556,104.13343857848562,134.48457230080345,89.62703199485769,110.91629922920794,89.76230336143904,76.67211353969827,0.19451552839018404,-0.034138566232286394,0.23289124513443724,0.7731801780742757,"Mark Canha",11445,592192
"Yainer Diaz","HOU",69,275,7,32,40,11,38,1,0,0.271317829,0.289473684,0.3055241370201111,-0.8680830420926213,-0.8261505945932199,99.90943556260086,49.392515685434425,61.51807124283826,96.35756546992306,104.39746155923748,91.51187745060761,-0.9370006143726641,-0.17141580418683589,-0.8036874989487646,0.7649561290523333,"Yainer Diaz",23003,673237
"Lourdes Gurriel Jr.","ARI",75,315,10,35,45,13,61,3,1,0.264214046,0.213114754,0.30741359960465203,-1.0435226298868656,-2.477360692921366,95.43991242172206,50.243758824096716,86.09379688902861,94.69750188677342,102.04636577545767,94.0663851288454,-0.5230055432766676,-0.38055940135382116,-0.1805552379518507,0.7284314722808879,"Lourdes Gurriel Jr.",19238,666971
"Starling Marte","NYM",66,266,7,38,30,17,56,12,0,0.27755102,0.303571428,0.3245194821987512,-7.693088762462139,5.553636686365053,112.36434326279903,77.80663054549997,93.59636241409895,104.18245831119518,103.27559523177614,88.70861479077796,0.5075268464861438,0.3237498451489955,0.19501793655657895,0.700913793362194,"Starling Marte",9241,516782
"Giancarlo Stanton","NYY",69,281,18,34,45,20,90,0,0,0.246153846,0.222222222,0.3401370396393474,-7.1721684746444225,4.507100355984348,122.33244849885311,87.88703830933807,142.58964814051632,97.75011252158822,123.92601616805207,157.0731929831541,0.014698713086545467,0.14989368082024157,-0.13358435559070733,0.6855484415459553,"Giancarlo Stanton",4949,519317
"Yandy Díaz","TBR",80,355,7,31,40,27,51,0,0,0.274691358,0.529411764,0.3180972720535708,-7.604471148923039,2.41165584980277,110.8547313991603,93.91534669104254,63.95781655488542,107.41336309002773,98.66987484868548,74.84004337749244,0.527837053174153,-0.02937716676387936,0.5260263106758284,0.6781929006511154,"Yandy Diaz",16578,650490
"Connor Joe","PIT",69,271,7,37,28,24,54,2,1,0.244813278,0.444444444,0.31809685671771015,-3.389201329089701,0.39609006322560947,101.59909943082208,107.81800073299446,88.58843902049625,103.0468224092183,99.84315844528324,100.79048108955718,-0.45738989813253284,-0.40877925229870016,-0.021773187713178765,0.6303833247838562,"Connor Joe",16572,656582
"Michael Harris II","ATL",67,278,5,30,20,15,59,8,4,0.25,0.254237288,0.2850477779384985,3.5562816290184855,-6.874984224609298,80.38208457918672,65.68947417092839,94.35388691604724,93.60311000592975,88.73055943672917,68.83949032212672,-0.8295337525196373,-0.6373156240442768,-0.287469765352274,0.6211177727368258,"Michael Harris II",25931,671739
"Corbin Carroll","ARI",79,338,2,45,23,35,59,14,5,0.212121212,0.593220338,0.2757102367440624,0.4898165571503341,-6.276026266527232,74.0307708196109,126.0667819908506,77.60467651552561,95.7645326219122,76.84135189159056,62.41579568867422,0.18924023304134607,-0.8435183674155269,1.0477835225599579,0.5749646844125554,"Corbin Carroll",25878,682998
"Jeimer Candelario","CIN",71,292,14,30,39,18,70,3,3,0.245353159,0.257142857,0.33138117459538863,-6.996202787384391,1.554720421214963,106.96812739051921,75.04797459075289,106.57804988979203,94.54914888589157,118.96002586730765,149.70669956975547,-0.6094914069399238,0.06694018701091409,-0.6536518745479085,0.4511554182973091,"Jeimer Candelario",13621,600869
"Andrew McCutchen","PIT",67,290,11,42,24,33,72,2,1,0.238095238,0.458333333,0.32751707985326906,-7.24099077063147,1.6387924796448647,107.96053471197868,138.53683669335183,110.37915881643974,107.23814684928152,100.40682865621615,106.53730670964386,-0.94332987209782,-0.23754272615769878,-0.6754536040878368,0.42769199134974,"Andrew McCutchen",9847,457705
"Gavin Sheets","CHW",74,276,7,22,28,32,51,1,0,0.242677824,0.62745098,0.32794083222962805,-8.017340397462249,3.0033230400804687,113.16960649863827,143.1667109147769,82.26458305376654,108.88762517631108,103.21766781849071,106.79662726324773,0.8867094186134636,-0.14561788020364475,1.0877017113231056,0.4267571954260255,"Gavin Sheets",19901,657757
"Vinnie Pasquantino","KCR",79,323,8,35,50,31,43,0,0,0.23297491,0.720930232,0.3086326929353039,-4.420979725196958,-2.475604124036985,95.84623982685818,118.51145379933017,59.26765423040408,100.04655478959657,102.85526200391124,112.06947122661946,-0.12368277832865715,-0.18576861976180226,0.05999106631765219,0.39357054688260995,"Vinnie Pasquantino",27676,686469
"Bo Bichette","TOR",69,287,4,24,28,16,48,4,1,0.232209737,0.333333333,0.2704220501692979,2.749057609064039,-8.726193401965642,75.11692743587273,68.83974197973228,74.45796238638624,91.20271823569605,83.90824008231967,64.52796236081765,-1.1399353027809411,-1.4695973544185108,0.24237826717641053,0.36522164175330535,"Bo Bichette",19612,666182
"Tyler Freeman","CLE",71,277,6,38,27,22,41,8,5,0.214285714,0.536585365,0.29125863575673366,-1.6936908541247249,-3.9994544889176007,89.0856556599698,98.07178121773912,65.89552081945259,100.24737820415201,85.67101820675256,80.43401420698348,-0.31067289994098246,-0.7863268863293342,0.4531288934415261,0.36028874880955236,"Tyler Freeman",22532,671289
"Luis Arraez","- - -",80,360,2,45,22,14,20,3,2,0.309734513,0.7,0.3196236308060545,-10.655476179905236,1.9782592954231721,106.37876004545974,47.345080144767515,24.69904006544396,109.60956624544475,95.12776059369263,47.14040117444445,-0.2712815902195871,-0.3703834905754775,0.08089774269970168,0.35365101623695155,"Luis Arraez",18568,650333
"Shea Langeliers","OAK",70,261,14,25,39,16,71,2,1,0.196652719,0.225352112,0.2853821960195151,-0.8412253558635712,-4.630519117228912,87.92410497962796,75.69734082129206,121.10711243105565,81.71618600294809,106.37739227933105,144.1754468372899,-0.7952960391994566,-0.7529256497509778,0.05419059817713401,0.32842146329805244,"Shea Langeliers",25816,669127
"Leody Taveras","TEX",77,281,5,30,17,24,55,8,2,0.21875,0.436363636,0.2731375281299864,1.293701036600396,-7.46920450827073,75.55304530699927,105.46444547728053,87.13811828336017,92.32867754055935,82.5971739136306,69.79326450390899,-1.6467120323795825,-1.182241935748607,-0.5413859815763031,0.3243153222740741,"Leody Taveras",18900,665750
"Nolan Gorman","STL",74,288,16,32,36,28,105,6,1,0.190661478,0.266666666,0.29307457399700576,-2.4776952827814966,-4.203450595049844,88.58949322497475,118.3627015793637,162.08745099446654,85.9455386270749,101.34907642471063,139.2861293751113,-0.5558719360851683,-0.4368881566915661,-0.09981400343724811,0.3097400881497926,"Nolan Gorman",22263,669357
"Jonah Heim","TEX",69,268,7,25,33,18,50,1,0,0.237903225,0.36,0.2817407192578956,0.8820161768235266,-7.220797509665314,81.55469078939404,82.93519411892063,83.05906126178112,94.05122769121722,87.2916368090816,69.47163672155986,-0.5058400854468346,-0.8681473231699783,0.35279664051065573,0.2631104531709425,"Jonah Heim",16930,641680
"Justin Turner","TOR",70,264,5,29,25,32,44,0,2,0.243362831,0.727272727,0.31843775578520517,-6.449376042350195,0.15412331111951172,108.61301492355595,149.67428969393185,74.1994278349582,111.38895382850453,92.44757430011154,79.05785757763643,-0.5840203402331099,-0.364983865605609,-0.24717435990040337,0.2539271561288201,"Justin Turner",5235,457759
"George Springer","TOR",74,308,9,35,24,32,54,8,0,0.205882352,0.592592592,0.27998543018626854,-3.631579638866242,-4.557631993729928,81.7884073114134,128.29224742707527,78.05394373431578,93.6820296835804,85.14218484494012,84.4557155554425,-1.8167968420311809,-0.8617914728820324,-1.067219194865171,0.20932131909680762,"George Springer",12856,543807
"Ceddanne Rafaela","BOS",79,293,8,39,41,10,80,10,6,0.239130434,0.125,0.28071514929283115,0.6753576183691621,-8.411496065084012,74.93805882004,42.14378368622614,121.55537684940174,86.61762550145383,96.67688540526657,92.4796884456325,-1.0395465174224228,-0.8977512354031205,-0.2028174192444927,0.20470935649950653,"Ceddanne Rafaela",24262,678882
"Christopher Morel","CHC",81,334,15,38,45,40,72,7,3,0.200704225,0.555555555,0.30354103769164487,-8.070704199839383,-1.9332027536489869,96.52990394982731,145.8017883697274,95.83819169089092,97.86152527888336,95.20763491587205,117.04098495298776,-1.0016573264729232,-0.789499526785221,-0.1255019017119381,0.1271017754634097,"Christopher Morel",21897,666624
"Ty France","SEA",70,273,8,25,29,25,66,0,1,0.234309623,0.378787878,0.31411052514345217,-9.099855206906796,1.211172190256304,110.2880271723425,113.0781029653146,107.62993937003536,105.34938873677251,95.84497724204675,93.44704893510549,0.37138171028345823,0.15026431513251737,0.2731289747590429,0.1206995865346897,"Ty France",17982,664034
"Colt Keith","DET",71,254,4,21,23,14,46,4,1,0.236286919,0.304347826,0.26782700219173206,0.6629395573399961,-7.969671585697048,72.76145623201089,68.06055281816249,80.62615016226145,91.60168000836431,81.78398072820569,56.541378878996504,-1.051040262915194,-1.1153692083898932,0.009418262159570423,0.11568698628999768,"Colt Keith",27899,690993
"Bryan De La Cruz","MIA",80,343,14,36,39,21,86,1,1,0.245283018,0.244186046,0.3105680733396296,-7.738637214526534,-2.7857740682560843,96.71560829274632,74.53744392774767,111.4697202362878,93.44336649735332,106.09023400972697,116.5879964198817,0.46834156347904354,-0.06824189121834934,0.5242151163988599,0.10470448972422042,"Bryan De La Cruz",19600,650559
"Randy Arozarena","TBR",78,317,10,33,27,37,82,10,5,0.188888888,0.451219512,0.29121854797898783,-6.10114573314786,-3.5730034358453304,92.10394805419469,144.12642478192538,115.16125715722414,97.86257305206863,86.70518139322452,99.26153202249715,-1.2109833913855255,-0.19858475989894941,-0.9016162466531474,0.08725794146373289,"Randy Arozarena",19290,668227
"Adolis García","TEX",77,319,15,41,43,23,85,6,2,0.21875,0.270588235,0.2968471745649974,-7.312467555515468,-3.0799347338644036,92.09305822781442,89.03039601943078,118.62604486388648,90.15794076733674,104.01125592750901,124.07691439001158,-1.470433168229647,-0.9198438457679003,-0.607350193216976,0.020179041025806643,"Adolis Garcia",19287,666969
"Mitch Garver","SEA",69,267,10,27,31,36,80,0,0,0.177777777,0.45,0.2933704553918446,-6.280615938594565,-2.410663071970202,95.81961143234041,166.49162507350056,133.39223027585837,95.61378027589225,91.73967580319818,119.1138382993746,0.179456987651065,-0.17723809368908405,0.37297500738067124,0.01761656898715469,"Mitch Garver",15161,641598
"Paul Goldschmidt","STL",77,337,10,38,32,29,98,4,0,0.230263157,0.295918367,0.29279437429176836,-6.017239108681679,-5.161488605555861,88.4002755955177,104.76529043372447,129.28518316252197,95.67484990670742,89.75997463768127,84.1084007740833,-0.5491850181715563,-0.5081305155763403,-0.03470163552420191,0.016597596907202306,"Paul Goldschmidt",9218,502671
"Gleyber Torres","NYY",80,327,7,36,29,31,78,4,1,0.215277777,0.397435897,0.27961612844759703,-2.4693804068956524,-8.644275158063353,80.11264333073798,117.06177235064665,106.19367691836656,95.16084560490877,83.90824008231967,75.33241276401407,-0.6259663787204772,-1.1241289682220668,0.359333903013632,-0.02671482475029556,"Gleyber Torres",16997,650402
"Eugenio Suárez","ARI",77,303,6,27,32,25,86,2,0,0.191729323,0.290697674,0.26184305912590655,2.023695039562881,-12.860805311161831,64.66632672091302,100.44925091904953,126.18519497232124,86.92739918446406,77.40340671021075,76.89910898694524,-1.1548025710508227,-1.345710573834367,0.12136517917573353,-0.06597969707682802,"Eugenio Suarez",12552,553993
"Orlando Arcia","ATL",77,295,6,24,22,11,61,0,0,0.212996389,0.180327868,0.2532143752453691,4.499904569471255,-15.158126731632803,58.88512764969209,45.39625102845343,91.93066477613748,77.45183340760732,85.07607690545537,83.07602294596916,-2.2330588024342433,-1.4857580325333402,-0.8332937137194367,-0.0752729617096285,"Orlando Arcia",13185,606115
"Jorge Soler","SFG",69,283,9,38,29,28,69,0,0,0.221774193,0.405797101,0.3022843732478771,-7.174823263660073,-3.4554127050851147,95.6619027614908,120.45391526343055,108.39649414768886,96.7766459031562,95.02448931628795,103.10062007689365,-1.637807612773031,-0.3144491296261549,-1.270821723254223,-0.11394509725148505,"Jorge Soler",14221,624585
"Jeff McNeil","NYM",71,273,3,29,16,19,31,4,0,0.212851405,0.612903225,0.2557069468585884,0.14383434620685875,-11.821732063257555,65.89554058164315,84.73059902750819,50.48375219790044,87.50111405720084,72.72556967592477,51.34328045751943,-2.31296865089098,-1.2585733412997797,-0.9728829409494781,-0.2563789306958751,"Jeff McNeil",15362,643446
"Nolan Schanuel","LAA",72,297,8,26,26,26,51,2,0,0.227799227,0.509803921,0.28786994104906155,-5.369739510293584,-7.196675259390959,83.8183087737198,108.09809763207912,76.44789533161764,98.15830411518728,86.5000003218213,73.91233758634476,-0.7653331267647445,-0.626186036854051,-0.22762250738788337,-0.2786763974939279,"Nolan Schanuel",33189,694384
"Anthony Rizzo","NYY",70,291,8,32,28,19,48,0,0,0.223484848,0.395833333,0.2794941270474306,-4.594858032651246,-9.048848508774732,80.02753431232047,80.62352189537224,73.43448530290691,93.28051954707693,85.81524539571062,74.92956508413273,-0.6078678412595764,-0.9566473754821345,0.2484692335660671,-0.4100263399942984,"Anthony Rizzo",3473,519203
"Will Benson","CIN",75,254,8,24,24,27,100,9,6,0.193693693,0.27,0.29053999831082794,-4.540859218686819,-8.238545479742683,79.38826054428387,129.41343706459946,175.03256798452003,90.30945017124364,93.86202750707238,118.0548540547332,-1.2351946595590562,-0.8482122155546676,-0.48440611672814593,-0.4355175734698701,"Will Benson",21853,666181
"Josh Bell","MIA",80,334,8,29,34,24,60,0,0,0.242524916,0.4,0.2982458299901112,-9.159465535543859,-6.808513434047024,88.39445151560666,87.48107253485847,79.86515959421484,97.20243871916469,93.1269902680838,84.94669042757974,0.4244271647185087,-0.23923528543673456,0.6674585151658817,-0.48661707171359253,"Josh Bell",13145,605137
"Mitch Haniger","SEA",72,268,6,22,30,22,72,0,0,0.213114754,0.305555555,0.2702140140889296,-6.703535299748182,-7.13202959559443,79.66551822811864,101.36523711925709,119.60504814573336,90.43387273030112,82.53269512992429,73.2257199051108,-1.1507094681728631,-0.9218863478163257,-0.22280410229084335,-0.5083284820215569,"Mitch Haniger",14274,571745
"Andrew Vaughn","CHW",76,311,9,26,35,17,71,1,0,0.234482758,0.239436619,0.2877530976890368,-8.97423635236919,-6.334692793927157,85.1343656365844,67.49781030401651,101.63651528802515,91.43804732384461,94.61377401335724,90.21552985792131,-1.3212793292477727,-0.9238129816367291,-0.3637637197565,-0.5130696391316176,"Andrew Vaughn",26197,683734
"Joey Meneses","WSN",69,283,3,19,41,19,53,2,0,0.24015748,0.358490566,0.2717533790050669,-6.816336525604129,-9.141807054508467,73.27979370262133,81.73658540080805,83.26107493783265,94.19201169336363,79.10700113005501,50.332585741377414,-0.30065470142289996,-0.9987051533244085,0.7185777583645915,-0.6622009379398075,"Joey Meneses",14366,608841
"Nick Castellanos","PHI",81,340,11,40,39,24,75,1,2,0.221864951,0.32,0.2888068157083848,-9.514298759400845,-9.305240688398367,83.95160931702105,85.93728905228065,98.06971820765698,89.60114077680275,94.12071924011732,100.71372436895965,-1.6790718045085669,-1.0537525278050452,-0.7373345745436952,-0.7592742222437695,"Nick Castellanos",11737,592206